febrl1_id;febrl2_id
39454;97204
39456;94127
39457;114154
39459;129641
39461;86637
39470;91316
39470;100728
39472;96971
39475;57785
39476;99254
39480;75418
39480;88780
39482;43108
39484;94602
39485;105446
39486;71628
39487;118102
39493;85191
39493;91060
39494;75141
39494;103707
39497;110816
39499;55891
39499;117401
39501;110444
39504;119390
39506;67941
39507;75268
39508;100695
39511;70233
39513;42138
39514;114228
39515;83635
39515;91016
39521;95018
39521;120691
39522;69211
39522;112986
39539;120867
39539;122296
39542;90147
39551;43727
39557;73945
39557;85745
39558;58849
39560;94477
39560;97933
39564;48838
39565;43292
39566;86364
39566;124026
39574;125795
39577;46083
39579;68928
39584;49537
39585;102065
39592;44614
39595;120231
39596;93936
39597;129583
39602;49830
39604;57336
39608;48159
39608;64050
39610;69463
39610;115875
39613;75435
39615;95461
39617;58444
39617;106376
39619;78636
39621;91073
39621;123405
39622;63929
39624;96807
39624;122197
39628;39685
39643;94928
39646;112641
39650;52274
39650;73098
39653;63165
39655;69549
39660;113117
39661;43513
39662;128320
39664;97899
39664;129880
39667;107150
39669;45978
39669;64830
39671;57685
39671;93430
39676;61403
39680;127809
39684;89775
39687;54483
39691;46124
39691;72098
39696;118730
39704;76590
39707;79625
39710;50339
39712;74719
39714;129533
39716;44488
39717;42371
39718;40552
39720;87750
39724;113937
39727;119191
39732;48933
39732;104612
39739;124387
39744;72427
39744;72451
39745;64261
39747;127310
39751;84212
39754;75145
39757;58651
39758;109640
39761;95713
39762;109137
39764;68991
39764;101847
39767;49042
39770;111016
39771;44127
39771;52831
39773;41372
39773;53122
39774;107435
39778;45999
39780;71913
39782;59521
39789;105785
39789;128754
39790;51996
39790;103134
39794;116541
39795;69866
39795;103762
39800;103623
39804;88864
39805;55590
39808;64032
39808;69135
39809;70509
39809;113249
39814;126865
39815;72121
39815;78230
39816;82454
39816;93807
39817;127259
39820;107229
39821;104246
39823;65593
39825;54155
39831;68968
39833;100387
39837;93845
39837;127430
39840;48226
39843;53879
39843;102822
39845;96158
39845;118698
39848;81161
39857;64817
39858;72444
39858;80433
39860;98054
39860;119566
39861;40777
39861;83671
39862;110170
39863;58867
39871;128011
39872;46246
39874;52171
39881;74622
39882;94639
39882;128358
39884;67962
39884;79553
39888;44084
39890;42767
39890;103480
39891;118846
39892;90503
39893;109097
39895;79823
39905;53761
39905;120984
39913;68548
39914;57697
39914;129917
39917;78463
39920;61435
39924;98743
39925;113066
39926;46751
39927;75356
39928;84142
39929;71375
39930;124614
39932;108348
39937;72549
39938;122538
39940;77319
39941;103971
39943;64452
39944;60636
39949;93342
39949;105341
39954;104663
39961;93351
39961;93478
39963;43611
39964;84334
39965;62145
39965;74218
39966;59989
39967;41137
39968;54848
39971;68585
39971;124900
39977;48441
39979;88937
39985;90227
39986;121991
39987;73243
39988;79614
39991;80413
39991;92938
39994;100487
39998;48138
40003;58729
40007;101863
40010;108879
40011;102074
40015;110828
40017;127317
40019;49305
40023;119369
40025;52972
40025;121240
40028;88711
40028;116451
40034;97617
40037;76464
40037;90257
40039;110190
40040;120173
40041;96291
40041;116478
40044;44006
40044;117895
40047;86881
40047;116088
40048;46669
40048;68587
40050;100424
40055;121102
40056;58116
40056;61670
40062;57655
40065;82979
40065;105358
40069;96360
40070;70959
40075;61101
40082;74346
40082;121095
40083;122923
40084;123989
40085;86003
40085;88619
40093;81472
40095;72838
40095;97129
40096;61250
40099;107727
40099;107948
40101;51022
40103;123497
40105;98949
40106;45954
40110;74276
40114;87196
40120;87680
40122;54930
40124;81370
40125;40458
40128;81647
40128;90398
40129;121275
40131;52035
40132;56374
40133;50761
40133;106142
40135;101389
40135;114004
40136;119719
40137;58727
40138;117428
40140;57576
40142;74568
40143;46712
40143;98504
40148;120512
40149;86678
40152;119520
40159;41184
40159;80885
40162;107681
40164;76691
40165;63446
40167;76268
40176;91148
40176;112458
40179;55498
40181;126350
40182;85568
40188;54589
40188;88376
40191;118763
40195;61171
40195;69197
40198;92287
40201;62944
40201;73077
40206;48001
40210;50641
40210;126172
40212;60711
40216;60736
40216;76241
40218;46707
40218;65222
40221;90988
40226;112680
40229;111458
40231;88006
40233;86415
40235;72671
40242;85007
40244;127197
40244;127486
40247;113365
40251;78743
40252;83543
40252;108244
40254;109889
40255;57480
40262;99603
40262;109637
40264;92159
40264;95955
40265;91994
40266;59444
40269;88228
40275;101947
40275;117723
40276;62678
40276;67465
40283;101148
40284;65010
40289;75524
40292;117922
40294;99384
40298;123748
40299;69761
40299;72368
40315;119513
40320;68673
40321;93545
40324;45834
40324;119902
40328;79840
40329;73947
40329;100630
40330;64653
40337;91185
40340;65308
40344;52998
40344;93538
40345;77112
40347;127930
40347;128470
40349;73929
40349;86486
40354;106728
40355;83697
40361;115118
40367;77028
40368;120363
40369;68835
40370;76745
40371;93434
40371;127012
40372;73344
40372;74047
40379;119753
40380;48330
40381;88962
40384;45226
40384;87425
40387;77133
40388;91527
40389;52666
40389;105991
40391;78936
40391;84331
40392;40651
40392;57145
40393;97358
40395;94926
40395;127677
40397;122318
40398;127056
40408;60909
40413;90904
40415;94246
40416;42226
40416;123383
40417;77775
40418;102756
40418;109479
40419;100717
40420;54714
40421;76614
40423;94973
40423;116943
40424;69050
40430;99422
40433;104767
40433;122501
40434;115458
40436;51378
40436;96581
40438;52935
40440;118210
40441;55852
40441;93247
40446;109241
40447;82292
40447;124422
40449;80643
40450;82068
40454;80421
40454;86311
40457;48734
40457;111491
40461;64356
40462;75965
40465;68010
40467;70335
40467;86143
40470;68240
40472;82090
40474;81676
40474;115988
40475;51449
40475;107491
40476;66278
40476;121118
40477;95930
40480;67046
40480;95416
40481;63252
40483;106167
40483;118899
40485;93696
40485;105619
40486;45995
40487;119384
40487;120589
40492;55641
40493;42865
40493;71484
40494;74574
40501;74412
40501;104969
40505;50298
40505;70783
40506;69196
40508;113584
40511;43557
40513;112602
40520;96385
40520;106635
40530;97667
40530;112522
40533;81501
40536;62813
40537;40845
40537;64746
40538;57982
40539;55583
40539;119430
40542;54732
40542;127510
40545;70261
40545;109845
40555;91085
40556;52863
40556;87940
40559;73582
40563;101739
40570;129021
40574;63297
40579;53209
40579;65691
40580;90358
40584;52359
40590;94882
40590;95433
40591;57627
40594;75660
40594;118961
40595;55072
40598;45138
40601;95606
40603;120560
40605;74035
40608;42995
40612;118257
40614;105103
40614;113834
40616;65410
40616;94753
40618;43295
40618;116602
40624;62733
40627;59219
40630;118016
40635;97858
40635;122131
40638;67517
40638;72448
40647;119136
40651;57145
40656;70654
40669;86141
40669;106101
40673;74226
40674;45077
40674;104019
40678;102881
40690;98926
40690;111478
40692;106130
40693;71167
40695;45251
40695;65526
40701;124967
40704;41349
40704;118094
40705;109529
40705;109611
40709;68663
40709;84105
40711;67791
40711;127330
40714;49859
40719;119396
40720;46983
40720;81346
40722;115632
40724;99456
40724;113866
40726;46682
40726;70428
40733;118256
40736;61828
40738;67167
40744;127075
40747;52084
40748;77474
40748;86727
40749;60572
40752;64278
40752;110299
40761;59154
40763;96199
40766;44892
40766;106669
40768;71635
40772;120977
40774;78137
40774;112163
40775;108170
40777;83671
40779;102678
40780;124540
40781;127704
40787;116525
40788;76704
40788;104916
40789;53886
40789;121968
40791;44955
40791;113176
40796;72194
40803;57625
40804;75205
40807;97580
40811;64249
40812;47089
40824;54551
40826;110789
40826;126560
40830;99413
40831;68646
40839;47794
40845;64746
40854;74279
40854;82805
40861;77108
40862;98975
40862;122126
40867;59741
40867;94288
40870;53870
40875;92340
40876;103668
40878;93956
40878;100583
40879;60060
40880;56308
40880;104708
40881;129295
40883;98653
40883;124319
40885;44055
40885;73377
40887;84465
40892;102841
40892;118492
40893;54235
40894;72317
40894;111017
40899;68198
40902;58316
40902;69602
40904;61795
40904;105765
40906;47635
40906;73991
40912;40922
40915;90814
40917;56887
40920;78527
40920;86739
40924;117215
40926;104179
40926;114542
40933;46019
40935;69597
40938;119668
40942;88132
40944;107178
40945;58323
40947;61660
40948;101878
40948;105450
40950;128746
40950;129470
40953;59983
40953;63623
40954;121902
40955;119455
40958;66510
40959;126080
40960;78981
40961;126751
40962;64444
40966;107202
40967;54853
40967;62026
40969;125598
40970;74847
40972;54972
40977;59053
40982;70128
40984;96295
40989;94146
40990;63613
40990;121384
40993;127690
40999;59943
41002;65142
41003;70837
41008;77956
41013;122865
41014;46902
41014;97819
41017;76911
41019;111206
41021;47812
41023;118223
41025;120790
41030;50227
41031;113889
41032;78664
41032;117978
41033;126311
41049;119720
41053;51051
41054;77068
41056;63532
41057;72292
41069;114285
41076;48727
41076;113701
41077;85915
41077;126033
41079;65712
41083;93598
41083;118896
41084;65556
41087;107781
41089;99363
41092;79393
41093;111837
41094;82667
41095;43686
41095;119671
41099;127652
41103;108404
41113;115333
41113;125198
41118;91831
41119;63667
41119;94329
41121;92921
41125;111279
41125;121826
41129;113356
41130;41171
41130;51831
41131;123603
41132;95814
41133;100185
41133;102309
41135;73426
41136;81889
41136;127865
41138;48133
41148;67133
41151;95371
41151;122010
41153;68175
41156;41962
41157;75607
41157;115968
41161;54051
41163;118064
41164;80712
41164;91402
41165;54116
41165;99586
41166;115194
41171;51831
41173;100132
41174;103260
41178;47446
41181;75157
41184;80885
41187;122569
41191;65473
41191;109530
41193;75931
41199;95498
41199;101137
41205;68237
41205;128710
41211;76214
41211;97733
41213;120284
41213;124473
41214;42404
41214;75974
41217;86940
41221;70848
41221;103693
41222;96244
41225;59956
41230;95079
41232;106252
41243;61431
41243;73939
41244;80091
41245;79169
41246;62886
41248;70251
41249;41748
41249;61070
41256;90592
41257;69063
41258;66474
41267;113646
41272;54481
41272;72163
41274;127529
41275;105617
41278;42308
41278;93513
41281;106193
41284;95206
41284;107299
41287;120835
41288;48991
41288;64536
41290;42275
41290;73289
41300;42082
41300;120885
41301;43996
41302;82404
41307;55283
41310;86270
41310;99130
41313;93395
41313;126135
41317;68263
41319;110768
41320;91063
41323;47721
41323;76818
41325;124388
41327;91130
41330;45292
41330;83285
41334;81173
41338;63291
41338;115858
41341;46358
41341;99461
41344;47458
41344;82113
41347;85204
41348;44237
41348;62998
41349;118094
41350;64755
41350;105112
41355;57262
41359;62997
41362;53425
41367;118122
41369;97690
41372;53122
41373;50390
41373;109312
41376;125832
41378;47391
41378;121832
41379;65601
41380;47500
41386;64266
41386;127758
41398;67796
41398;72573
41399;66197
41399;89939
41400;109856
41403;96384
41414;69806
41422;85347
41422;85830
41424;109338
41424;117684
41428;70130
41429;42242
41429;76005
41434;58484
41434;88163
41438;46802
41438;72197
41443;98185
41443;121174
41445;52304
41447;78343
41448;46709
41450;120260
41453;84144
41453;108764
41454;80947
41456;59947
41456;91232
41457;70362
41458;54134
41460;60251
41465;129371
41470;54165
41473;61277
41475;54591
41475;83689
41480;73791
41480;123375
41488;72129
41489;64694
41492;100943
41495;99949
41506;80489
41506;95394
41507;59327
41507;121686
41508;49893
41508;85925
41510;98642
41521;105863
41521;107059
41526;91418
41530;50590
41530;56010
41535;102186
41536;44807
41539;119586
41545;78144
41553;104028
41554;86791
41554;119003
41557;115952
41557;125779
41559;108476
41561;73232
41568;88979
41569;69185
41570;101177
41570;123421
41581;119292
41582;96596
41584;121258
41590;69854
41591;77765
41593;55424
41593;83399
41598;74019
41601;111272
41602;122455
41605;120665
41607;59497
41608;51280
41608;55082
41612;92623
41613;81383
41616;55728
41616;129166
41618;51795
41618;115345
41622;81566
41624;65948
41629;43485
41639;89132
41641;102445
41656;45451
41656;62124
41661;90265
41661;108917
41670;117160
41672;92139
41674;85458
41676;59755
41677;58589
41680;127375
41685;101431
41687;122366
41693;59029
41693;99761
41694;76450
41694;89657
41697;76034
41702;86231
41702;95924
41716;69465
41716;125517
41717;65514
41719;43652
41719;59641
41727;110311
41727;112299
41728;99997
41733;73662
41733;109161
41735;48884
41736;119522
41737;47627
41742;85714
41742;101971
41747;97717
41748;61070
41753;112127
41753;126569
41755;83086
41756;82293
41756;120206
41762;84996
41762;85436
41775;112509
41783;96750
41784;81580
41784;106770
41785;71284
41785;91070
41787;117559
41792;73081
41792;85875
41799;66395
41801;60819
41803;49719
41818;123633
41819;110487
41827;41886
41828;55606
41830;50933
41831;129925
41833;64678
41834;69680
41835;43121
41837;82145
41838;67569
41838;82050
41842;81398
41842;110866
41843;43079
41843;107586
41845;114934
41848;48572
41848;62925
41851;88112
41851;107630
41852;69347
41852;125637
41854;101777
41857;118624
41865;50573
41865;129318
41866;113230
41868;61066
41868;98123
41870;126817
41871;53399
41879;54048
41880;61878
41880;127189
41882;52891
41882;102653
41892;74126
41892;124335
41898;61502
41898;70119
41899;64829
41899;124974
41900;67059
41900;115274
41903;64757
41905;62609
41905;80490
41911;110741
41917;124841
41920;73709
41920;125592
41924;94363
41931;81339
41931;94365
41934;122663
41935;88953
41935;129576
41947;54441
41949;64588
41949;69424
41951;73616
41952;70461
41959;118352
41964;99876
41968;64825
41969;123403
41972;128181
41976;46233
41976;84864
41980;67366
41980;115519
41981;72704
41989;109945
41989;110366
41990;48848
41996;103967
41997;104664
41997;111893
42000;91826
42000;103985
42002;118693
42003;55173
42004;75854
42004;107745
42006;109454
42011;65670
42011;122736
42014;79080
42019;86034
42024;65347
42024;90024
42025;54735
42025;101741
42033;102431
42033;116713
42035;77037
42035;86649
42039;51838
42039;73874
42042;76402
42043;82294
42044;112427
42048;56812
42050;45597
42055;90538
42056;56894
42060;104169
42063;42297
42065;128675
42066;77327
42069;64553
42071;74685
42071;77080
42073;76219
42077;46391
42081;66758
42081;116337
42082;120885
42083;99460
42095;82540
42100;82833
42103;105164
42103;107801
42106;55303
42106;79782
42108;73349
42108;91511
42112;59815
42113;110126
42113;115397
42116;68425
42123;48116
42123;99985
42125;108919
42125;115854
42128;57110
42133;61711
42135;59668
42140;73746
42146;122404
42148;126866
42149;70112
42149;95619
42151;115124
42156;102269
42156;119367
42158;89152
42158;103920
42160;64595
42160;118433
42161;107901
42161;115366
42163;124877
42168;47441
42168;62838
42178;122685
42179;116243
42179;119608
42182;46445
42184;84430
42184;123162
42186;77102
42189;74026
42193;109099
42193;122639
42194;54193
42194;121425
42196;43260
42202;117636
42204;116947
42206;73233
42209;119304
42209;125255
42214;68188
42214;129620
42217;68205
42219;105460
42222;75603
42223;85026
42223;109400
42224;103438
42224;122499
42225;103553
42226;123383
42228;45522
42228;68855
42229;112085
42232;63042
42232;92618
42242;76005
42244;88370
42246;56196
42246;86189
42247;78493
42250;45166
42253;102374
42253;111859
42261;121768
42261;123981
42265;67840
42266;105645
42267;98567
42267;120300
42270;64911
42275;73289
42276;85499
42277;65952
42285;68312
42288;77874
42288;98334
42289;58317
42293;86644
42300;65439
42301;53196
42301;104793
42306;50393
42308;93513
42310;50285
42313;58571
42314;106950
42317;92277
42320;72764
42320;91692
42322;112035
42323;113705
42327;110352
42328;112211
42333;106049
42334;76358
42336;79029
42339;44737
42341;78710
42342;44147
42348;107448
42349;79896
42349;119934
42352;97091
42354;99884
42368;84026
42368;129965
42376;120403
42376;124863
42379;71294
42380;98227
42382;106060
42383;57623
42388;129790
42393;54186
42395;72920
42396;76139
42400;47424
42401;71607
42401;74429
42404;75974
42406;63484
42410;79268
42410;124850
42414;86068
42414;115193
42415;55388
42424;126378
42425;107020
42426;68409
42426;86751
42428;71969
42429;110037
42430;86796
42430;104836
42436;87914
42437;47778
42437;56063
42439;125860
42440;85812
42440;116187
42442;53463
42443;53432
42443;100749
42449;71416
42449;108535
42451;112700
42453;53979
42458;69257
42458;115818
42463;66623
42469;55365
42471;127955
42472;58496
42473;86296
42473;91889
42478;93924
42479;85135
42482;53478
42482;129698
42483;117527
42488;91038
42489;49370
42489;101589
42491;58174
42491;69341
42492;110035
42507;59303
42507;78355
42510;49594
42512;61955
42513;78958
42516;120073
42523;62844
42524;63234
42524;100921
42527;101916
42527;116637
42529;63858
42529;86819
42530;110506
42530;116622
42531;65323
42531;115420
42532;91914
42534;103645
42534;119846
42535;65571
42537;73245
42537;101178
42540;72072
42543;51984
42543;95473
42544;80188
42545;50922
42545;67703
42551;66136
42551;121819
42553;109371
42556;80803
42557;95936
42563;83061
42566;54592
42566;81259
42570;45392
42570;63320
42571;58581
42571;100504
42574;109875
42578;124127
42578;127639
42582;61382
42582;63509
42588;47509
42589;73399
42589;123092
42596;124922
42600;85879
42603;65804
42603;68088
42608;57181
42608;105089
42612;45592
42614;114244
42615;82628
42617;49853
42621;43414
42623;87301
42628;57988
42629;52645
42629;69317
42632;92490
42636;92709
42637;77355
42641;97438
42642;120865
42643;76002
42646;74585
42648;99842
42650;55228
42650;79859
42653;110309
42655;121505
42656;81213
42658;53318
42658;107430
42660;72289
42660;113982
42661;72883
42663;49460
42663;93354
42664;82275
42664;123158
42666;70531
42669;42959
42675;67702
42676;124445
42678;95877
42679;69937
42679;87702
42681;75540
42686;124821
42687;118178
42689;125181
42690;56641
42695;86814
42703;66882
42706;103001
42710;78570
42711;81418
42716;43552
42720;108805
42722;100166
42723;66690
42726;59940
42733;111398
42733;124037
42735;122506
42736;79844
42739;124835
42740;60477
42746;96208
42760;97681
42761;79826
42763;44805
42766;74872
42766;114289
42767;103480
42771;125398
42772;129294
42781;126745
42782;111561
42785;70643
42792;68511
42793;121355
42794;98783
42797;64639
42799;73934
42802;98826
42804;76682
42814;86294
42816;57593
42817;125640
42819;118554
42820;85700
42820;98476
42826;109096
42827;72887
42828;96474
42834;47589
42838;97102
42842;100498
42843;48360
42843;79051
42847;113975
42854;47387
42858;109851
42859;87325
42860;50544
42860;67020
42864;92309
42865;71484
42869;67560
42869;95518
42870;102830
42872;114323
42874;114552
42881;77568
42881;87870
42884;103510
42885;47374
42885;73881
42886;104695
42896;95902
42898;109572
42903;55782
42903;104685
42904;49258
42907;93527
42908;49131
42908;98417
42911;61628
42911;66310
42915;60796
42918;58211
42919;93271
42920;128091
42923;93991
42933;113966
42934;74264
42934;76007
42937;128318
42939;61677
42944;129759
42949;97570
42952;53779
42952;104116
42955;87305
42957;81008
42957;102802
42960;105540
42960;123339
42965;85918
42966;67138
42966;110483
42967;58002
42971;46265
42974;45706
42975;70748
42975;122536
42980;65664
42980;109200
42982;105132
42984;76680
42985;119374
42986;108415
42988;117850
42990;118419
42991;64163
42991;88584
43002;122363
43002;122630
43008;44429
43008;88739
43009;43760
43014;60061
43015;98460
43021;97920
43023;124161
43031;103198
43034;78369
43034;98263
43035;95174
43035;109007
43037;57442
43037;73730
43041;104627
43041;110540
43042;76265
43043;103025
43044;75012
43045;57170
43045;71429
43046;89182
43046;105298
43047;103026
43054;47822
43054;63821
43056;91300
43056;99574
43058;77540
43058;85876
43066;111343
43068;129093
43072;107846
43074;47322
43075;75285
43075;77706
43077;103366
43079;107586
43081;50512
43081;112264
43086;91919
43090;127103
43099;64568
43100;52437
43100;57708
43102;108955
43104;68044
43110;102521
43122;83461
43122;103594
43128;76795
43130;63084
43130;120820
43133;45130
43139;83239
43139;86246
43141;89421
43146;59712
43147;50501
43148;91477
43151;62351
43154;95876
43159;106377
43160;105008
43161;53169
43161;104918
43165;92685
43172;70723
43174;57715
43178;49999
43179;56960
43180;83253
43184;66720
43184;92443
43186;102470
43192;57772
43194;99820
43195;89867
43195;117101
43196;61373
43196;86877
43197;71333
43199;46080
43199;55632
43207;60871
43212;61911
43213;46469
43218;100430
43226;97233
43232;52763
43232;85517
43239;52237
43239;83792
43241;86769
43243;61122
43244;102283
43248;129352
43249;46985
43256;73313
43256;121344
43258;99443
43258;114842
43265;110715
43266;68291
43266;117982
43270;108920
43271;43874
43273;46570
43274;47297
43277;61841
43280;109473
43281;97325
43281;121139
43284;113520
43284;125388
43286;57018
43293;64898
43295;116602
43297;106383
43297;123749
43302;66588
43305;76815
43309;100832
43310;65642
43314;57714
43314;100233
43320;49245
43322;110321
43330;53266
43336;97147
43336;119085
43338;111407
43338;125204
43340;68113
43341;85233
43352;55974
43352;88588
43353;80129
43353;119493
43356;46848
43360;91874
43369;47641
43369;95533
43370;65052
43374;90466
43374;96894
43377;72680
43377;75681
43379;60874
43379;101161
43393;55435
43400;57794
43401;104666
43402;46184
43402;100849
43406;102580
43410;85880
43416;61616
43416;125861
43421;58015
43422;95240
43427;91391
43428;67737
43432;52178
43438;70258
43438;124308
43446;64604
43447;50676
43449;114739
43449;124513
43450;60144
43451;97062
43460;90933
43465;110361
43469;59523
43469;84232
43480;73217
43481;60330
43492;43816
43492;95463
43493;75852
43496;63634
43506;69537
43506;82135
43516;77719
43520;63716
43521;82210
43527;71544
43529;59261
43529;80318
43530;111995
43541;97847
43541;125608
43542;87020
43544;110412
43545;87719
43551;59003
43551;116396
43556;104324
43559;49622
43559;95994
43564;96992
43573;95638
43573;121039
43576;57174
43576;82510
43583;72514
43590;82658
43595;93892
43602;90692
43604;128088
43606;49240
43606;117516
43608;71303
43608;88608
43609;129200
43610;50821
43616;68737
43616;95854
43617;48164
43620;79214
43621;44168
43621;120916
43629;119570
43632;112205
43647;67317
43648;58663
43648;74087
43649;111264
43652;59641
43653;46142
43654;44178
43657;113656
43660;125691
43664;45218
43664;73253
43674;84292
43675;101212
43678;56399
43679;89194
43680;97634
43686;119671
43688;72136
43689;115105
43692;78339
43692;101217
43697;129266
43699;76574
43700;117988
43705;91955
43705;118646
43709;125419
43711;50131
43711;93758
43717;80093
43718;72748
43720;62963
43720;105808
43721;87812
43721;119627
43722;74094
43723;79523
43723;109621
43728;70040
43728;85546
43731;59146
43735;86618
43736;117499
43738;64725
43738;110913
43739;72353
43742;93293
43742;117383
43744;84711
43748;67108
43753;71767
43753;101410
43758;49322
43758;95863
43759;98751
43759;124197
43762;104794
43774;85288
43780;123221
43781;47938
43784;77754
43790;50531
43791;80005
43793;123034
43795;68698
43797;74169
43801;62217
43804;55288
43807;111433
43814;121961
43816;95463
43818;63140
43818;100418
43821;99615
43827;81977
43827;124729
43832;94168
43832;115794
43842;98759
43843;50951
43843;120341
43851;76931
43854;87454
43854;97285
43858;77944
43860;104537
43862;96619
43864;75548
43865;94371
43865;102928
43868;106813
43869;84952
43875;94052
43877;89124
43880;63397
43882;93261
43886;100008
43894;52952
43906;67976
43906;112108
43909;76491
43909;108701
43913;45052
43914;76834
43917;84915
43917;104452
43918;82856
43918;89108
43919;73169
43919;128885
43920;72598
43925;62094
43925;106815
43928;96196
43930;82821
43933;78243
43939;56197
43943;77431
43943;118901
43945;79819
43945;93155
43952;64187
43953;83408
43954;105197
43955;54492
43957;44367
43959;90791
43959;101274
43960;89036
43960;102641
43961;66446
43961;128864
43962;44637
43965;127267
43974;98538
43974;102044
43978;96323
43993;62092
43993;62467
43995;51503
43995;76755
43998;54292
44000;61175
44000;74912
44001;53101
44002;50486
44004;120586
44006;117895
44013;95793
44015;84877
44017;83752
44017;109698
44018;86435
44018;115795
44022;86969
44026;128465
44028;118930
44031;56937
44032;112656
44036;82543
44047;112567
44048;88642
44052;91207
44055;73377
44060;89633
44061;93595
44064;72843
44064;107468
44068;46849
44075;94852
44083;92626
44090;116842
44094;54224
44094;107648
44095;68926
44104;58151
44114;99787
44116;94406
44117;104934
44119;107563
44124;100135
44127;52831
44128;122222
44129;75624
44130;48081
44130;118293
44132;87781
44132;92419
44134;97624
44138;60064
44138;117084
44140;79907
44145;49938
44145;86124
44146;127111
44150;101032
44150;125109
44151;94336
44151;97683
44152;78651
44156;87809
44158;53588
44160;88562
44160;93457
44161;94035
44164;56125
44164;56931
44165;90573
44167;121188
44168;120916
44173;47354
44173;51226
44180;111607
44187;97632
44189;105053
44193;81409
44195;81119
44195;129697
44198;63768
44200;54046
44205;61715
44205;109438
44206;45149
44209;101610
44212;61178
44212;87092
44218;98872
44225;77705
44227;46621
44230;127756
44233;88190
44237;62998
44242;77882
44242;128160
44244;85615
44245;45172
44256;58988
44256;129047
44257;52620
44257;100191
44260;81437
44262;129257
44269;94408
44275;49377
44279;126917
44282;44976
44286;112971
44291;85531
44291;122450
44296;46150
44300;77751
44316;73917
44328;84969
44329;66604
44336;77611
44336;100796
44342;124552
44343;110251
44345;88041
44345;117881
44352;48808
44352;79951
44356;125574
44359;127843
44363;60248
44363;80300
44364;62051
44364;127321
44370;124613
44372;118855
44383;93724
44386;56022
44389;70087
44389;93301
44393;115043
44400;59877
44402;76945
44406;82560
44408;100637
44408;117664
44411;48440
44411;108806
44422;50609
44422;94957
44428;81485
44429;88739
44433;82914
44433;100331
44436;55454
44437;58078
44439;95982
44439;115973
44441;45186
44446;92437
44447;123639
44452;112226
44453;89821
44455;56576
44456;85668
44457;92081
44461;68008
44465;113427
44469;66272
44471;98713
44471;127755
44473;72832
44479;99916
44483;68773
44483;86491
44489;108757
44490;51552
44490;129912
44493;61141
44493;67212
44499;74249
44500;73160
44507;76330
44507;111515
44511;123663
44511;125104
44513;83480
44516;47042
44516;123057
44517;64809
44517;68138
44520;118981
44520;124593
44521;65604
44522;116284
44528;70956
44528;113247
44534;92058
44535;47881
44537;108697
44539;74818
44540;68184
44543;89323
44546;107374
44547;50918
44547;76485
44549;82056
44552;67945
44559;95990
44559;121029
44561;117019
44568;82746
44571;79681
44571;83782
44572;102398
44573;92046
44573;123526
44578;97363
44579;116496
44579;117216
44582;122138
44586;67090
44587;111009
44591;110114
44593;118440
44593;121361
44594;70484
44595;103456
44599;116111
44601;99578
44603;124859
44605;55685
44606;106726
44611;57759
44611;66657
44612;96352
44612;114503
44613;48386
44617;57458
44618;88401
44618;127368
44620;62479
44622;49466
44622;56438
44625;48069
44626;73082
44629;121346
44630;64456
44631;96154
44632;47540
44632;93886
44633;125964
44638;100489
44639;74181
44641;81466
44642;59289
44646;75106
44646;79857
44647;87238
44654;59918
44655;119095
44660;70383
44662;69882
44664;80674
44664;93510
44668;96667
44668;110624
44669;120827
44669;123699
44672;60799
44682;83395
44685;51216
44696;84099
44697;52065
44699;51363
44699;92332
44707;59948
44707;60964
44708;70920
44714;79273
44721;116490
44722;97691
44723;97715
44725;66863
44726;113302
44726;115403
44728;107790
44733;59628
44735;123114
44738;81882
44738;97987
44739;90386
44741;61527
44748;107616
44752;54156
44755;117611
44763;79767
44772;50296
44772;120744
44776;64066
44776;100495
44777;59109
44777;107414
44780;124000
44781;53158
44781;97185
44782;44932
44782;126433
44783;49603
44783;105700
44784;47658
44784;49614
44786;100180
44790;79005
44791;89290
44796;129260
44797;99723
44803;49106
44803;114710
44806;65546
44810;116086
44814;66700
44817;51432
44817;64533
44818;115581
44818;125022
44821;48512
44821;112265
44824;101479
44833;48873
44834;86551
44840;123333
44847;62704
44850;62897
44850;89613
44856;88057
44857;109370
44867;119481
44870;98585
44875;69430
44876;105737
44877;75869
44879;116506
44881;52184
44881;73012
44883;69078
44884;47708
44886;59401
44889;122215
44892;106669
44893;71664
44893;127685
44897;87915
44900;123258
44904;73007
44906;113766
44908;121028
44909;68772
44909;81921
44913;60210
44915;102169
44917;44925
44917;89634
44922;83125
44923;101651
44925;89634
44932;126433
44933;113752
44933;125371
44939;49841
44939;123228
44944;49846
44944;53510
44947;95460
44947;116083
44951;69521
44952;50203
44952;93277
44954;55364
44955;113176
44961;47311
44963;94554
44963;97263
44965;78612
44965;102760
44966;106766
44967;79460
44970;50955
44975;47745
44975;103351
44978;75640
44978;127104
44979;84366
44981;53569
44981;122989
44985;66332
44985;71985
44990;52408
44991;88893
44992;102037
44993;55448
44999;94060
45000;73736
45001;76202
45002;68331
45003;50118
45005;117334
45011;118166
45012;54889
45013;51847
45013;86054
45015;125033
45017;45259
45017;127587
45018;64522
45018;103932
45024;104101
45024;118185
45032;70670
45033;92130
45034;120920
45035;51080
45035;125402
45038;92254
45039;110189
45043;102572
45043;129010
45056;121364
45057;46489
45058;51423
45058;88419
45059;70542
45059;114994
45062;48339
45062;49767
45066;81093
45066;116420
45067;91627
45069;113644
45070;47934
45070;96551
